Accel_X_Mean,Accel_X_RMS,Accel_X_Peak_Freq,Accel_Y_Mean,Accel_Y_RMS,Accel_Y_Peak_Freq,Accel_Z_Mean,Accel_Z_RMS,Accel_Z_Peak_Freq,Gyro_X_Mean,Gyro_X_RMS,Gyro_X_Peak_Freq,Gyro_Y_Mean,Gyro_Y_RMS,Gyro_Y_Peak_Freq,Gyro_Z_Mean,Gyro_Z_RMS,Gyro_Z_Peak_Freq,Label
-0.025801547047621498,0.9307730634020962,3.75,-0.048434277454050885,0.4028322568210802,3.75,-0.0477244507953577,0.9796709509326972,3.75,3.461859723717237,151.43550681234322,3.75,-2.494466804815578,221.68149561721498,3.75,14.517147010007022,96.62414190264417,2.5,Fast_Shake
-0.097885519088622,0.6199477125480735,3.75,0.12871321735467584,1.1614484124841227,5.0,-0.0648722368065195,0.5260641949052196,3.75,8.763841349593601,334.70575062590206,3.75,15.939409649066354,139.83524106721995,3.75,4.114071710826846,143.15478674661543,2.5,Fast_Shake
-0.08259288142260494,0.4001084419410788,3.75,0.10810497379280437,1.7768969604604152,3.75,-0.04531117081992691,0.21164447527450314,1.25,14.792939994387819,434.455044535568,3.75,-4.988290104684737,79.97808295655608,5.0,-5.4447163670856025,126.07808885782387,2.5,Fast_Shake
0.17478277826484603,0.8877619572619057,2.5,-0.12437589570039116,1.4825791114110043,3.75,0.11071185805650827,0.5680931044904894,3.75,-15.900485302419721,418.15638819614475,3.75,7.649862438258762,156.53618235261294,3.75,1.204944645507507,103.8899347362845,2.5,Fast_Shake
0.17264387079425325,1.6835960999155533,3.75,-0.14817162360556735,0.7241337297508285,3.75,0.12327195117794272,1.3537628704115465,3.75,-8.850611983019661,309.44771029282015,3.75,-7.189362296393115,227.9025539660454,2.5,-5.940714260505639,152.23209095003253,3.75,Fast_Shake
-0.004059678800831845,1.835208381926637,3.75,-0.018691624303068633,0.5358419217747552,3.75,0.014977604725570437,1.6611019911671523,3.75,-3.2986105015019973,134.55192019649647,3.75,-11.845775643922835,228.998789175579,3.75,-1.8536159659561595,148.1449904716871,3.75,Fast_Shake
0.02203084615366837,1.7197746787814365,3.75,-0.028721209229348788,0.46009419284224173,3.75,0.048437247009040396,1.690040259245445,3.75,-1.4383599429414542,77.00796669024089,3.75,8.180199002498833,218.77962377819935,3.75,6.082084255105147,110.88294924071558,3.75,Fast_Shake
-0.09862233489789707,1.6819288516121784,3.75,0.012855031479297382,0.36242963087177765,3.75,-0.07395896181451014,1.7104479941295714,3.75,10.628171375237816,89.52265071515464,3.75,-16.1285906400557,223.1531274483463,3.75,-7.892487791606132,101.17531961789292,3.75,Fast_Shake
-0.19820815385539733,1.3252208639741747,3.75,0.0799985742292453,0.30601481533296776,2.5,-0.2488779061063359,1.514641614882655,3.75,4.839895029827543,87.32073535209831,2.5,-13.90726835064749,215.2829103511754,3.75,-0.7139637106526593,102.77489394033302,2.5,Fast_Shake
-0.12788175569377863,1.3257429556037212,3.75,0.018590246669230245,0.25598395751677716,2.5,-0.15670411481957122,1.566389342128276,3.75,-9.033179063997688,104.02245569575602,2.5,17.361739043877428,226.06049230384644,3.75,17.31149992927545,101.1867801178102,2.5,Fast_Shake
0.02338712696044465,1.2935612784186625,3.75,-0.038174814933861156,0.22533515968375945,2.5,0.04930778474064421,1.569276848723069,3.75,0.26526845356851253,103.21257142918118,2.5,25.256085097380144,219.59849333223787,3.75,-0.7947946272425319,96.90961027015909,2.5,Fast_Shake
0.1608464264332397,1.0270384716917431,3.75,-0.024595343893643498,0.22712791467321972,2.5,0.20635076051811024,1.4196893454897432,3.75,5.845395055490816,49.48041438701457,2.5,-14.11653033666586,177.52199743641754,3.75,-8.896539310352335,66.67358162020744,3.75,Fast_Shake
-0.05905015648296399,1.064365283280507,2.5,0.01004203818947678,0.2574514153459024,3.75,-0.06837684494100785,1.3631439826116318,2.5,-2.2313350623940593,77.30490768386056,2.5,-3.1662916379510335,194.8587040305217,2.5,2.6873625454410486,76.16934518360026,2.5,Fast_Shake
0.014734361754919368,1.2218774774036483,3.75,0.0005762819951485587,0.2489691471510937,3.75,-0.0027222587922611564,1.3664603012887622,2.5,-8.055714410402537,125.60445334814456,3.75,15.970424980828403,254.84795279118813,3.75,6.289329432134215,129.27408050419024,3.75,Fast_Shake
0.07165056258266674,1.0942228204036857,3.75,0.0042503960521955205,0.16172358539076845,3.75,0.08616177467281237,1.161556632780524,3.75,-0.2593160387878844,104.05377089280228,3.75,-0.09084184792054657,200.41863931654666,3.75,-1.822530070484515,111.23598938377913,3.75,Fast_Shake
0.03313202171264749,1.2446396753740225,3.75,-0.010506297036283318,0.2627853094784774,2.5,0.06378556659919385,1.532228439820614,3.75,5.225237102821956,37.41607429198115,3.75,-17.52945474785518,112.6935351181894,3.75,-8.582485292084964,42.705309617037265,2.5,Fast_Shake
0.004678198519067356,1.2676241121990082,2.5,-0.004405476901349305,0.2980747534451301,3.75,-0.00802708254251826,1.639016112847199,3.75,-2.7138576737592386,63.84649023439691,2.5,-1.3656923649951884,210.71427908122791,2.5,5.313938662729001,85.77334160475533,2.5,Fast_Shake
-0.0005553861610347831,0.007138002423255859,3.75,-0.010088577346599927,0.12309622115466816,2.5,-0.0017191070382991474,0.020014212813146158,2.5,8.410459388184929,98.94475895421036,2.5,-0.4192795711051763,6.121276153828466,2.5,1.0115366376406834,8.280554784000095,2.5,Slow_Shake
-0.00043204849075214013,0.007904293295405304,2.5,0.006787765360366621,0.16829358901816577,2.5,-0.0020173848198108404,0.011436580656708379,3.75,21.034294489065353,110.26739698573425,2.5,-2.004836515610407,9.379386525341555,2.5,0.28758398020441256,4.142683879039273,2.5,Slow_Shake
0.0012831364305809895,0.008201375770867823,3.75,0.03210113125843916,0.2030315884158827,2.5,0.0011361694052253696,0.021870550219442127,2.5,6.173757086544537,119.83887505342157,2.5,-0.5317892084729919,11.47938293342834,2.5,-0.4112017812601887,3.6707770489471025,2.5,Slow_Shake
0.00168335157087737,0.006546443337544831,2.5,0.016445132760350832,0.18969364856891852,2.5,-0.0010498153824928201,0.024934722567141392,3.75,-26.019600592863846,121.76789739495737,2.5,2.7232381868775226,13.917348000934453,2.5,-0.32080522611128925,2.606366426698023,2.5,Slow_Shake
-0.0006696588969924099,0.007824550171213878,3.75,-0.039740401755159235,0.22276540988995927,2.5,-0.0032992591771975805,0.018616769289422633,2.5,-13.579479923614093,143.37085040649006,2.5,1.4722401162897047,16.422139731262913,2.5,0.24094260678250592,1.549789625452909,1.25,Slow_Shake
-0.0013484769266065102,0.011437302820293429,2.5,-0.020722856006677275,0.2512230417131115,2.5,0.00307218156791687,0.02335837930726179,3.75,25.537451697802105,162.92010562828358,2.5,-2.575747260846473,16.94589056175163,2.5,0.7633723364505949,4.296243598993018,2.5,Slow_Shake
0.0007309183309202501,0.012884838676927905,2.5,0.04935500298734212,0.2685879631268553,2.5,0.004209199895523921,0.03555414050338459,2.5,15.268006131469495,158.17033820010565,2.5,-1.3180501589600992,14.769885578638352,2.5,-0.23887383968043893,6.8477023535935535,2.5,Slow_Shake
0.0018827985828243506,0.012015406375029982,2.5,0.02519895455568431,0.26857900718923033,2.5,0.0037107072326129213,0.05354497060733426,3.75,-21.142661006485845,148.68447796940674,2.5,2.2131467594001193,13.284505116310909,2.5,-0.9560337283384328,6.390337641805332,2.5,Slow_Shake
-0.0008494889164946298,0.012553785333575403,2.5,-0.01939098734376903,0.2105398738963758,2.5,-2.0634992404140913e-05,0.054517628799944706,2.5,-17.113531222880162,148.20541707401455,2.5,1.4049604547092547,14.686356541696926,2.5,-0.24231927473667186,5.57275660498086,1.25,Slow_Shake
-3.1383451291019766e-05,0.014896006216076774,2.5,-0.024862597374223937,0.17031087991564509,2.5,-0.00565273601604957,0.045509985431692386,2.5,10.087102494060497,145.98175442861776,2.5,-1.475309072096343,14.756594905507445,2.5,0.41037292012020926,6.99516883700069,2.5,Slow_Shake
0.00052024472280679,0.014740722741626317,2.5,0.0072768660053576795,0.14381662389856356,2.5,0.0012905132321230199,0.05438173764186128,2.5,21.391980795687804,132.64863682548932,3.75,-2.438025016995084,11.08190203056538,3.75,1.2448548911580546,7.28281274601461,2.5,Slow_Shake
-0.00041488789987037013,0.01095322726914232,2.5,0.003892476113224768,0.13686813977173015,2.5,0.00040409428310525937,0.052382409258168706,2.5,1.3339469841751126,149.90773483638642,2.5,0.38059274430385914,15.670256817770566,3.75,1.1199992137914645,12.250425413936327,3.75,Slow_Shake
0.00066954839863092,0.01212894645076596,3.75,-0.00765729069176609,0.1496699893513342,3.75,-0.0013219264599728599,0.043061283149863766,3.75,-23.68865553662991,166.16537070952947,3.75,2.8987096665994296,17.13097828461305,3.75,-2.5589760725581385,18.36770213721701,3.75,Slow_Shake
0.0005096452223729796,0.014386446800269383,3.75,0.01164310493995301,0.1336086293276453,2.5,0.0016310188183600908,0.03681563868710729,2.5,-6.498903870055102,119.22605103161035,3.75,0.03431767412156901,12.333616297155926,3.75,-0.6480102287828361,16.813834788961504,2.5,Slow_Shake
0.0002774090046968101,0.014519481634656835,3.75,-0.008458410075902886,0.12381838083385127,3.75,-0.00520017786572311,0.03416951292458218,3.75,2.8011871608041163,78.00347715423094,5.0,-1.0402351155242722,10.032577429283064,3.75,0.902725851672835,14.663145369407824,3.75,Slow_Shake
-0.00317684973110434,0.01944316171253648,3.75,-0.03031125070942913,0.15705528197311144,2.5,-0.00491120451421505,0.03457620829245979,2.5,-1.6189179248103258,93.49081894021771,2.5,0.2588579361766346,11.861233996475674,2.5,-0.023907744039166533,17.353639653196783,3.75,Slow_Shake
-0.0026631028252904103,0.0180935327082696,3.75,0.0017380872269244535,0.2223747678001016,2.5,0.00452816987328041,0.03380960743990183,2.5,18.2017230538766,130.40612362382902,2.5,-1.5342630028898425,16.402942165511785,2.5,-0.08904670547223184,16.298265291115424,2.5,Slow_Shake
0.0018310458144372203,0.01875496344993215,3.75,0.03277694631995444,0.21501826108241093,2.5,0.001954698947620589,0.028977416541875762,2.5,16.368092649884264,122.10621578478478,2.5,-1.3791200300555393,13.529839253724703,2.5,0.2699792994070712,17.258130092146196,3.75,Slow_Shake
0.0018164095763988104,0.017836605973758805,3.75,0.00518403417451419,0.14158966029820944,2.5,-0.002082612614650331,0.019108403921960802,3.75,-12.294234414679332,111.92259340555326,2.5,1.4081306656899066,11.33384048369538,2.5,0.515674660580193,14.861402866216897,3.75,Slow_Shake
0.00019042527683831007,0.007715115594300192,3.75,-0.01068466732421472,0.08630053542435862,2.5,0.00278540495065542,0.02116882116908079,3.75,-10.657059495411648,98.51579055691498,2.5,1.059571927192577,9.624873083835942,2.5,-0.6122006402648943,6.44777957958034,2.5,Slow_Shake
0.00013463970128644006,0.005448504508172308,3.75,-0.00045608525833251977,0.0442239432144558,1.25,0.0021115835208131103,0.01607831778209368,3.75,7.561166748307485,37.85547321172855,2.5,-0.678025847195747,2.9733100307528626,2.5,0.47627148590792545,4.93225121164082,2.5,Slow_Shake
0.00026589041274290606,0.00509733437955614,3.75,0.007317268460397128,0.07781691845965943,2.5,-5.236502005500146e-07,0.009428125755943659,5.0,-8.67494177664722,63.44805012008586,2.5,0.45377700208760496,4.0823168181161495,2.5,-0.7222263212768694,4.688802459499448,2.5,Slow_Shake
0.00015812311237578614,0.0052542024455211915,3.75,-0.005199903213629251,0.08293873032555239,2.5,-0.0014422141043820198,0.009948538659194612,3.75,-7.924850330984869,70.44255767515278,2.5,0.6489312115211125,4.696668499422431,2.5,-0.2093678844818893,4.3012679552829995,2.5,Slow_Shake
-0.0006857819572668501,0.005058497698911034,3.75,-0.011380548811116359,0.06277325235208596,2.5,-0.00254637281897311,0.010905159407119783,2.5,3.107239623649835,49.69992953971572,2.5,-0.04263050315457617,4.297781873587445,2.5,0.3883325735289727,3.8178491530058363,2.5,Slow_Shake
-0.00066847241916469,0.00474625368359714,2.5,-0.00297965906888629,0.05232281597470148,2.5,-0.0003781185821673899,0.010365626487353966,2.5,7.49352991084095,49.53403779380267,2.5,-0.6619007775034935,4.621967177617939,2.5,0.3018116575045819,2.7997300439823287,2.5,Slow_Shake
-0.0005187456881282901,0.005623391534735696,3.75,0.005381727730277432,0.04835248152581374,2.5,0.0011083542269108703,0.010922862081916592,2.5,2.1688028258740424,45.60178295083151,2.5,-0.014646097803261959,4.523676373605815,2.5,-0.5716851121112354,4.377298070012248,2.5,Slow_Shake
-0.00169231088883951,0.008486847553079362,2.5,0.005627135545186871,0.03443096703172511,2.5,-0.0037684411910126996,0.021725742648173167,1.25,-3.0993271068491337,30.223424061666773,3.75,0.7428965829963057,3.7810129779318578,3.75,0.6972991139925496,9.97477375870162,3.75,Slow_Shake
0.0021229574199393905,0.017445963282101247,2.5,0.0031297645627920397,0.02568712433313153,3.75,-0.0010295156975073994,0.037547011964925006,3.75,0.7514805925365173,22.863153654007565,3.75,-0.8384311967329168,8.155193370986177,2.5,0.7004583065609811,10.440389990159737,3.75,Slow_Shake
0.0025374995911322798,0.024083456697379255,3.75,-0.0025600638505461097,0.03116263010951744,2.5,0.0039160818773326484,0.049754561842270124,3.75,1.5762849784780832,12.138512123460128,1.25,-1.8100195671104953,12.064496511810862,2.5,-0.07723457310813071,11.09808765038948,3.75,Slow_Shake
-0.004130706383099,0.03046427263174507,3.75,-0.0088971727783746,0.05439051364971636,3.75,0.006951736544884038,0.05554543402974137,3.75,-1.0635336310806087,18.467085625388467,2.5,-0.6304829685366231,14.428850623511712,2.5,-1.5920198114037007,12.489284237238925,3.75,Slow_Shake
-0.004496691915729829,0.03220268989913632,2.5,-0.010504179436381898,0.07462678168892158,3.75,0.00842666279359087,0.06004403108511539,2.5,-3.9489588786364287,19.620855418239206,3.75,-0.6094696770683983,18.886180656908106,2.5,-3.272667587320437,13.969723826507352,3.75,Slow_Shake
0.00235442958758639,0.030656103832822336,2.5,0.003956741588807449,0.07775047508289341,2.5,-0.0030328266618463414,0.07545115893670756,2.5,3.3062687378173266,21.3949558137261,3.75,2.73648309909467,28.637436668413162,2.5,2.94386616343834,23.385356977368836,3.75,Slow_Shake
0.0033341854873510804,0.025820506913138377,2.5,0.011458381545044841,0.05926637175849396,2.5,-0.00882330326419997,0.06758186580854862,2.5,3.263254960033258,20.596446581748037,2.5,1.7937156977539026,25.112615094518,2.5,2.818562048816731,21.335704027542604,2.5,Slow_Shake
0.0016186797732206,0.017272053164490608,3.75,0.00404301189644211,0.038451682816691334,3.75,-0.0050636007688629,0.03175968840830172,2.5,-3.276114196669431,16.80131701808551,5.0,-0.6903399979245393,13.956329733011287,3.75,-0.43496069853433517,9.061950137244294,5.0,Slow_Shake
-0.0010402001169381903,0.021439918818305623,2.5,0.00042765084331451014,0.046565826999049334,2.5,0.0005899651475089502,0.03606561379353588,3.75,-0.6543875464875489,17.74793013012393,2.5,-0.5634219002038691,16.244700775839476,2.5,-0.8132654227837488,14.32462248081517,3.75,Slow_Shake
-0.0021887778602956505,0.022132412021257312,2.5,-0.0019238401949215795,0.04177828271531741,3.75,0.0018363881444244609,0.035897010189859586,3.75,0.3327696958465399,16.582470029564938,2.5,-0.7910242487552288,11.259465490599036,2.5,-0.334360661187621,14.099601382789006,3.75,Slow_Shake
0.0016999708762270502,0.014493874537692679,2.5,0.0015028804515780096,0.020875835746483443,3.75,0.0003848123235277598,0.015814019913667637,5.0,-0.7829100874991447,13.589878633334218,3.75,1.2451899295402087,5.092337294533944,3.75,0.6268589237058377,6.398262905643772,3.75,Slow_Shake
0.00094988756566494,0.008037884638244973,3.75,-0.00032905946099321965,0.008782048710082644,2.5,-1.8810573149350037e-05,0.012408941105953166,2.5,0.6789972243250046,9.050189039613988,2.5,0.2181415218746141,4.454640815226012,2.5,-1.3349320712241024,5.541681955804113,5.0,Slow_Shake
0.0001633654084662298,0.008077626035746239,3.75,0.0005996286672887898,0.016193569563862163,1.25,0.0007642610833711001,0.010975708330489489,3.75,0.7174638512588041,8.773297744143525,3.75,-0.08880278418290244,3.202905626092622,2.5,-0.9789759861203852,11.155096499511673,3.75,Slow_Shake
0.00044156728860024995,0.007045743443488756,3.75,0.0005388524399570795,0.022257259299189452,3.75,6.010525799868983e-05,0.013569004048224363,3.75,0.6789896557865001,16.67843386196032,2.5,0.0708032738239158,2.9518980488920477,3.75,0.25095582799707583,12.61473620149341,3.75,Slow_Shake
-0.00028816298802403445,0.003859451495814868,3.75,-0.00190186379322482,0.017096999477791815,3.75,-0.00068483800552952,0.010122510029738819,2.5,-0.6040785138979283,15.758144429229265,2.5,-0.36814654241463596,2.8770355086159882,3.75,0.6254238840035782,7.96239683025958,5.0,Slow_Shake
-0.0006092702306864645,0.0029853346376206066,3.75,-0.0004433370904439697,0.007669417385968675,3.75,0.00046710546414916994,0.0038856104701253356,1.25,-0.47840592391599823,6.533590009248613,2.5,-0.3037710074753607,2.1249271897192417,2.5,0.5121766251729483,3.443272219959342,5.0,Slow_Shake
-0.00026817280224345,0.002583396725203435,5.0,0.00012146050176246997,0.0050251909468030575,2.5,0.0004065799844911001,0.004040001472334052,2.5,0.08454042170167653,1.2940737724533131,1.25,-0.010844958126781285,0.9157208916414598,1.25,0.17547675482138655,1.6013900550522118,3.75,Slow_Shake
-0.00021634739096935293,0.002912547466750061,3.75,-0.0008301231452424301,0.0036066696756220642,2.5,0.0006300459400105,0.003598261260046786,3.75,-0.215007828273119,0.9473827439818098,2.5,0.03377948300803615,0.4218891337928717,3.75,-0.14003350037887152,0.7025855206257042,5.0,Slow_Shake
0.00022609788204330707,0.002148426039751322,3.75,0.0002100834182351,0.004202030293948158,2.5,-0.00026871043120871,0.0033714341997709402,3.75,0.02634919356932137,1.1961467927502119,3.75,-0.024935575472963784,0.5112582300998074,2.5,-0.04176709543653365,0.342043357187288,3.75,Slow_Shake
-0.00067136356279498,0.009574646263965307,3.75,-0.00199853478665512,0.017674887214528732,3.75,-0.0017757445470836506,0.02718349143175592,2.5,-2.9747146192841054,49.02932486439544,3.75,0.8426114061147967,18.23614356214542,3.75,-0.46633593227960235,5.465195448120653,3.75,Tapping
0.0006078997681011899,0.006403861456399598,2.5,-0.00014998515573538002,0.01158050159009635,3.75,-0.00354273523676596,0.02448086355373989,2.5,0.0017971482352912905,17.47318618317678,5.0,1.26620705613884,8.351081379108898,3.75,0.6477355411676805,3.1147795829412726,2.5,Tapping
0.00031747965936904,0.005739042583477693,2.5,0.0020229737164635998,0.010845277837760526,2.5,0.0008492765845309304,0.011822352955124203,3.75,0.5996215371625775,5.609543940356471,2.5,-0.30617014204648046,5.165897665142472,3.75,0.005356491869195424,3.837616341851661,2.5,Tapping
0.00029580453264786,0.005255838417139156,5.0,0.0005445790447407902,0.009035245188992055,5.0,2.1426707037890472e-05,0.015088938712024639,5.0,-0.10634504820226556,4.2306303641973875,5.0,-0.4454432582356393,4.231516611424785,2.5,-0.19331157620253664,3.5076984232539568,2.5,Tapping
-0.0006923871688518304,0.011588124943342798,3.75,0.00028332406183215056,0.02399075287339257,1.25,-0.0016679650708867773,0.059465472537372624,1.25,-0.16027501574769812,7.711484561698273,2.5,0.08924810440241863,2.849848410904633,2.5,0.10832477694126696,2.947189683701921,2.5,Tapping
-0.0005281199700995603,0.011194629828357642,3.75,-0.0016760177235449797,0.02531169783110911,3.75,0.004543160403839052,0.0647699635009448,3.75,-0.7524105386895958,7.537252844306123,3.75,-0.3596687346057936,2.1139402851910822,2.5,-0.6080043268714196,3.5287046212472104,2.5,Tapping
-0.0028266028018407103,0.020756239814166844,5.0,-0.006940712042356389,0.033239076903948415,3.75,0.01368598495235247,0.07369281791950096,3.75,-1.7152263080702237,11.15226244178765,3.75,0.9687779723488724,8.351754274678346,5.0,0.07692163160307688,4.062314933768448,2.5,Tapping
0.00011908711052639933,0.030868774221096153,3.75,-0.0003415074304598888,0.05081045717811917,3.75,-0.0041323406331558185,0.1058206854508135,3.75,-0.3272464570044306,18.035660810477253,3.75,1.482882432324114,12.606670096758672,3.75,1.0317089098175578,4.887552900447691,3.75,Tapping
0.0027189320562150897,0.024435280663205845,3.75,0.00438623254785774,0.04386431802653154,3.75,-0.005502704189935044,0.11816828231942406,2.5,-0.40327575058540593,18.257764689231795,2.5,0.2998285398145565,13.200685152083677,2.5,0.10526898326229497,5.199713268278065,2.5,Tapping
0.0008187330073837502,0.013053565679343241,3.75,0.0036925746789527696,0.03425408348085697,3.75,-0.005108308378838453,0.11200466967097789,2.5,2.4113933979381086,24.159063187284865,2.5,-2.1828806167765022,15.428415325832734,2.5,-0.8036891680553835,4.132598201973226,2.5,Tapping
0.0006895054486740303,0.011088806313435508,2.5,0.0031325429624591747,0.030077153669123752,2.5,-0.008600320034099499,0.07443909116853832,2.5,3.910946140262017,23.108328087263576,2.5,-1.7557184778238277,12.932692159838181,2.5,-0.1804048015869561,2.6652992963487883,3.75,Tapping
-0.00099680020519625,0.007493332267078633,2.5,-0.003444645133191394,0.02400180981495026,2.5,0.00852995591794701,0.03829577957148419,2.5,-3.304742422329099,24.457081604392926,2.5,1.4111211689813268,7.3876879306234455,2.5,0.12382055253172793,1.5639844135563445,1.25,Tapping
0.002138422984457601,0.0684054264945161,3.75,-0.016846246696502965,0.21700443963993263,1.25,-0.0017607607157867188,0.11375866504075705,3.75,-5.1967198473550775,87.91229076939416,2.5,3.9099828855331693,49.926968932920005,5.0,-2.377916100048398,50.77363432907182,5.0,Tremor
